ID,FCN3,CLEC4M,CLEC1B,PRC1,PBK
adjacent.non_tumor.71,12.0630371590947,7.58129064081714,10.3058929384872,5.93530141243336,5.11537311094441
adjacent.non_tumor.72,12.0630371590947,9.91019281520229,10.3058929384872,3.7859520980515,4.33743654503611
adjacent.non_tumor.73,12.0630371590947,7.58129064081714,10.3058929384872,5.93530141243336,3.7859520980515
adjacent.non_tumor.74,12.0630371590947,9.22911239136041,10.3058929384872,4.33743654503611,3.7859520980515
adjacent.non_tumor.75,12.0630371590947,8.30895863275114,10.3058929384872,4.33743654503611,3.7859520980515
adjacent.non_tumor.76,10.9580890057463,9.91019281520229,8.30895863275114,4.76023553748922,4.33743654503611
adjacent.non_tumor.77,12.0630371590947,9.22911239136041,9.91019281520229,3.7859520980515,4.33743654503611
adjacent.non_tumor.78,12.0630371590947,10.3058929384872,9.54233958004827,4.33743654503611,3.7859520980515
adjacent.non_tumor.79,10.9580890057463,8.30895863275114,9.22911239136041,4.76023553748922,3.7859520980515
adjacent.non_tumor.80,12.0630371590947,8.92164940124098,9.91019281520229,4.33743654503611,3.7859520980515
adjacent.non_tumor.81,10.9580890057463,7.58129064081714,9.22911239136041,3.7859520980515,4.33743654503611
adjacent.non_tumor.82,12.0630371590947,9.22911239136041,9.54233958004827,6.16374267778794,4.33743654503611
adjacent.non_tumor.83,12.0630371590947,9.22911239136041,9.54233958004827,4.33743654503611,3.7859520980515
adjacent.non_tumor.84,10.3058929384872,9.22911239136041,9.91019281520229,4.33743654503611,5.93530141243336
adjacent.non_tumor.85,12.0630371590947,8.62895571263495,9.91019281520229,5.43504974362439,4.33743654503611
adjacent.non_tumor.86,12.0630371590947,8.62895571263495,9.22911239136041,4.76023553748922,3.7859520980515
adjacent.non_tumor.87,10.9580890057463,8.30895863275114,9.91019281520229,5.11537311094441,4.33743654503611
